Time Serie,EU/US,SWD/US
2016-04-11,0.8763,8.1112
2016-04-12,0.8776,8.0701
2016-04-13,0.8864,8.1415
2016-04-14,0.8879,8.1264
2016-04-15,0.8853,8.1234
2016-04-18,0.8832,8.1214
2016-04-19,0.8791,8.074
2016-04-20,0.8826,8.089
2016-04-21,0.8849,8.1199
2016-04-22,0.8898,8.1244
2016-04-25,0.887,8.1269
2016-04-26,0.8835,8.0938
2016-04-27,0.8832,8.0814
2016-04-28,0.883,8.0851
2016-04-29,0.874,8.0267
2016-05-02,0.8684,7.9761
2016-05-03,0.869,8.0272
2016-05-04,0.8706,8.0679
2016-05-05,0.8769,8.1073
2016-05-06,0.8756,8.1254
2016-05-09,0.877,8.1546
2016-05-10,0.8783,8.1466
2016-05-11,0.8738,8.1207
2016-05-12,0.8787,8.188
2016-05-13,0.8854,8.2562
2016-05-16,0.8828,8.2416
2016-05-17,0.8821,8.2281
2016-05-18,0.8868,8.2868
2016-05-19,0.8917,8.3375
2016-05-20,0.8923,8.3308
2016-05-23,0.8935,8.3599
2016-05-24,0.8973,8.3219
2016-05-25,0.8965,8.3028
2016-05-26,0.8941,8.2847
2016-05-27,0.8977,8.3224
2016-05-30,ND,ND
2016-05-31,0.8981,8.336
2016-06-01,0.8957,8.303
2016-06-02,0.8963,8.3278
2016-06-03,0.8826,8.1742
2016-06-06,0.8807,8.1258
2016-06-07,0.8811,8.1404
2016-06-08,0.8772,8.1102
2016-06-09,0.8827,8.1685
2016-06-10,0.8864,8.2743
2016-06-13,0.8864,8.2548
2016-06-14,0.8924,8.3033
2016-06-15,0.8898,8.323
2016-06-16,0.8962,8.4216
2016-06-17,0.8884,8.3406
2016-06-20,0.8835,8.2374
2016-06-21,0.8879,8.2575
2016-06-22,0.8861,8.2727
2016-06-23,0.8793,8.1654
2016-06-24,0.8988,8.4345
2016-06-27,0.9071,8.5598
2016-06-28,0.9046,8.5372
2016-06-29,0.8995,8.4602
2016-06-30,0.9065,8.5028
2016-07-01,0.8973,8.4301
2016-07-04,ND,ND
2016-07-05,0.9025,8.528
2016-07-06,0.9028,8.5276
2016-07-07,0.9038,8.5724
2016-07-08,0.906,8.5984
2016-07-11,0.9054,8.584
2016-07-12,0.903,8.5203
2016-07-13,0.8999,8.4751
2016-07-14,0.9002,8.4823
2016-07-15,0.9042,8.5455
2016-07-18,0.9029,8.5505
2016-07-19,0.9079,8.6114
2016-07-20,0.9085,8.6003
2016-07-21,0.9078,8.5947
2016-07-22,0.9117,8.6603
2016-07-25,0.9107,8.6513
2016-07-26,0.9104,8.6568
2016-07-27,0.9101,8.6797
2016-07-28,0.9014,8.6243
2016-07-29,0.8954,8.5503
2016-08-01,0.8948,8.5701
2016-08-02,0.8909,8.5105
2016-08-03,0.8953,8.5207
2016-08-04,0.8981,8.5214
2016-08-05,0.9025,8.5634
2016-08-08,0.9027,8.5867
2016-08-09,0.9001,8.5314
2016-08-10,0.8952,8.4686
2016-08-11,0.8954,8.4306
2016-08-12,0.8951,8.44
2016-08-15,0.8929,8.4542
2016-08-16,0.8868,8.4091
2016-08-17,0.8879,8.4384
2016-08-18,0.8823,8.358
2016-08-19,0.8829,8.3781
2016-08-22,0.8839,8.3826
2016-08-23,0.8843,8.3781
2016-08-24,0.8884,8.4068
2016-08-25,0.887,8.4132
2016-08-26,0.8899,8.4464
2016-08-29,0.8943,8.4767
2016-08-30,0.8969,8.5389
2016-08-31,0.8972,8.5689
2016-09-01,0.8933,8.5504
2016-09-02,0.8962,8.5886
2016-09-05,ND,ND
2016-09-06,0.8899,8.4765
2016-09-07,0.8898,8.4443
2016-09-08,0.8884,8.4483
2016-09-09,0.8917,8.4995
2016-09-12,0.8905,8.4992
2016-09-13,0.8895,8.5072
2016-09-14,0.8872,8.4628
2016-09-15,0.8892,8.4753
2016-09-16,0.8961,8.5761
2016-09-19,0.8945,8.5483
2016-09-20,0.8951,8.5801
2016-09-21,0.8957,8.5831
2016-09-22,0.8906,8.5322
2016-09-23,0.891,8.5457
2016-09-26,0.8873,8.5175
2016-09-27,0.8922,8.612
2016-09-28,0.8929,8.5889
2016-09-29,0.8894,8.5435
2016-09-30,0.8898,8.5726
2016-10-03,0.8921,8.5641
2016-10-04,0.8919,8.5838
2016-10-05,0.8932,8.5989
2016-10-06,0.8962,8.6246
2016-10-07,0.8964,8.6616
2016-10-10,ND,ND
2016-10-11,0.904,8.8172
2016-10-12,0.9079,8.8306
2016-10-13,0.906,8.805
2016-10-14,0.9103,8.8353
2016-10-17,0.9091,8.8135
2016-10-18,0.9093,8.8087
2016-10-19,0.9119,8.8431
2016-10-20,0.9146,8.8577
2016-10-21,0.9203,8.9297
2016-10-24,0.9184,8.9039
2016-10-25,0.9183,8.9224
2016-10-26,0.9161,8.8994
2016-10-27,0.9171,9.0646
2016-10-28,0.9146,9.0353
2016-10-31,0.9122,9.0207
2016-11-01,0.9056,8.9479
2016-11-02,0.8994,8.8938
2016-11-03,0.9014,8.9318
2016-11-04,0.8992,8.9543
2016-11-07,0.906,9.0272
2016-11-08,0.9063,9.0102
2016-11-09,0.9131,9.0293
2016-11-10,0.9189,9.0874
2016-11-11,ND,ND
2016-11-14,0.9326,9.1669
2016-11-15,0.9323,9.1814
2016-11-16,0.9347,9.1849
2016-11-17,0.9384,9.2191
2016-11-18,0.9434,9.2515
2016-11-21,0.9437,9.2494
2016-11-22,0.9418,9.2267
2016-11-23,0.947,9.2686
2016-11-24,ND,ND
2016-11-25,0.9438,9.2289
2016-11-28,0.9455,9.2275
2016-11-29,0.9411,9.1902
2016-11-30,0.9454,9.2548
2016-12-01,0.9404,9.2479
2016-12-02,0.9376,9.1936
2016-12-05,0.9326,9.1554
2016-12-06,0.9331,9.1214
2016-12-07,0.9295,9.0784
2016-12-08,0.9412,9.1273
2016-12-09,0.9487,9.1968
2016-12-12,0.9429,9.1874
2016-12-13,0.9403,9.1553
2016-12-14,0.9384,9.1535
2016-12-15,0.9639,9.4207
2016-12-16,0.9564,9.3581
2016-12-19,0.9575,9.3427
2016-12-20,0.9625,9.3557
2016-12-21,0.9592,9.228
2016-12-22,0.9568,9.1911
2016-12-23,0.957,9.198
2016-12-26,ND,ND
2016-12-27,0.9562,9.2277
2016-12-28,0.9626,9.206
2016-12-29,0.9537,9.1213
2016-12-30,0.9477,9.0803
2017-01-02,ND,ND
2017-01-03,0.9601,9.1583
2017-01-04,0.9546,9.1108
2017-01-05,0.9436,8.9981
2017-01-06,0.947,9.0421
2017-01-09,0.9455,9.0441
2017-01-10,0.9459,9.0643
2017-01-11,0.9523,9.1003
2017-01-12,0.9376,8.9121
2017-01-13,0.9412,8.9143
2017-01-16,ND,ND
2017-01-17,0.935,8.9119
2017-01-18,0.9362,8.9134
2017-01-19,0.9407,8.977
2017-01-20,ND,ND
2017-01-23,0.9311,8.8427
2017-01-24,0.9303,8.8411
2017-01-25,0.9308,8.8254
2017-01-26,0.9372,8.8582
2017-01-27,0.9355,8.8499
2017-01-30,0.9362,8.8396
2017-01-31,0.9264,8.7525
2017-02-01,0.9295,8.7643
2017-02-02,0.9258,8.7176
2017-02-03,0.9266,8.7681
2017-02-06,0.9319,8.8343
2017-02-07,0.9355,8.8625
2017-02-08,0.9339,8.8331
2017-02-09,0.9383,8.9006
2017-02-10,0.939,8.9
2017-02-13,0.9431,8.9362
2017-02-14,0.9454,8.94
2017-02-15,0.9437,8.9191
2017-02-16,0.9381,8.8612
2017-02-17,0.9422,8.9175
2017-02-20,ND,ND
2017-02-21,0.9478,8.9677
2017-02-22,0.9474,8.982
2017-02-23,0.9446,8.986
2017-02-24,0.9452,8.9994
2017-02-27,0.9413,9.0134
2017-02-28,0.9418,9.0098
2017-03-01,0.9466,9.0293
2017-03-02,0.9511,9.0664
2017-03-03,0.9477,9.0372
2017-03-06,0.9446,9.0115
2017-03-07,0.945,8.9966
2017-03-08,0.9481,9.0444
2017-03-09,0.9446,9.0305
2017-03-10,0.9375,9.0139
2017-03-13,0.9372,8.9466
2017-03-14,0.9394,8.9471
2017-03-15,0.9407,8.9571
2017-03-16,0.9313,8.8241
2017-03-17,0.9309,8.8167
2017-03-20,0.9299,8.8247
2017-03-21,0.9251,8.789
2017-03-22,0.9259,8.7984
2017-03-23,0.927,8.8139
2017-03-24,0.9254,8.8111
2017-03-27,0.9189,8.7701
2017-03-28,0.9215,8.7864
2017-03-29,0.9297,8.8801
2017-03-30,0.9323,8.9092
2017-03-31,0.9348,8.9349
2017-04-03,0.9385,8.9639
2017-04-04,0.9377,9.0014
2017-04-05,0.938,8.978
2017-04-06,0.9389,9.0076
2017-04-07,0.942,9.0503
2017-04-10,0.9429,9.0635
2017-04-11,0.9422,9.045
2017-04-12,0.9424,9.0165
2017-04-13,0.9407,9.0255
2017-04-14,0.9412,9.0289
2017-04-17,0.9381,8.9864
2017-04-18,0.9341,8.9737
2017-04-19,0.934,8.982
2017-04-20,0.9295,8.9546
2017-04-21,0.9351,9.0155
2017-04-24,0.922,8.8732
2017-04-25,0.914,8.7675
2017-04-26,0.9198,8.7855
2017-04-27,0.9205,8.8499
2017-04-28,0.9179,8.8635
2017-05-01,0.9164,8.8281
2017-05-02,0.9166,8.8291
2017-05-03,0.9158,8.8148
2017-05-04,0.9118,8.816
2017-05-05,0.9094,8.7941
2017-05-08,0.9151,8.8372
2017-05-09,0.9195,8.8876
2017-05-10,0.9197,8.913
2017-05-11,0.92,8.8799
2017-05-12,0.9152,8.8439
2017-05-15,0.9108,8.819
2017-05-16,0.9032,8.7982
2017-05-17,0.8981,8.7533
2017-05-18,0.8985,8.7755
2017-05-19,0.8937,8.7398
2017-05-22,0.89,8.6994
2017-05-23,0.893,8.7069
2017-05-24,0.8949,8.7107
2017-05-25,0.8914,8.6731
2017-05-26,0.8953,8.6926
2017-05-29,ND,ND
2017-05-30,0.8942,8.7256
2017-05-31,0.89,8.6788
2017-06-01,0.8917,8.6915
2017-06-02,0.8873,8.6323
2017-06-05,0.8889,8.6621
2017-06-06,0.8876,8.6733
2017-06-07,0.89,8.6945
2017-06-08,0.8915,8.7159
2017-06-09,0.8937,8.7178
2017-06-12,0.8925,8.7412
2017-06-13,0.8933,8.7035
2017-06-14,0.8868,8.6421
2017-06-15,0.8967,8.7503
2017-06-16,0.8933,8.7035
2017-06-19,0.8961,8.7339
2017-06-20,0.899,8.7941
2017-06-21,0.8974,8.7619
2017-06-22,0.897,8.753
2017-06-23,0.8932,8.7139
2017-06-26,0.8932,8.713
2017-06-27,0.885,8.6147
2017-06-28,0.88,8.5665
2017-06-29,0.8757,8.495
2017-06-30,0.8763,8.44
2017-07-03,0.8797,8.4742
2017-07-04,ND,ND
2017-07-05,0.8821,8.5031
2017-07-06,0.8765,8.4454
2017-07-07,0.8775,8.4373
2017-07-10,0.8775,8.4368
2017-07-11,0.8749,8.4259
2017-07-12,0.8763,8.4176
2017-07-13,0.8783,8.3662
2017-07-14,0.8732,8.3298
2017-07-17,0.8718,8.3016
2017-07-18,0.8637,8.2742
2017-07-19,0.8682,8.2893
2017-07-20,0.8595,8.2314
2017-07-21,0.858,8.2491
2017-07-24,0.859,8.2205
2017-07-25,0.8579,8.2025
2017-07-26,0.8597,8.2301
2017-07-27,0.8579,8.2297
2017-07-28,0.8508,8.1177
2017-07-31,0.8456,8.0752
2017-08-01,0.8475,8.1124
2017-08-02,0.8431,8.0958
2017-08-03,0.8418,8.0922
2017-08-04,0.8508,8.1615
2017-08-07,0.8483,8.1597
2017-08-08,0.853,8.1928
2017-08-09,0.8512,8.1879
2017-08-10,0.851,8.1475
2017-08-11,0.8467,8.1405
2017-08-14,0.8485,8.1107
2017-08-15,0.8521,8.0847
2017-08-16,0.8545,8.1177
2017-08-17,0.8521,8.1152
2017-08-18,0.8512,8.1082
2017-08-21,0.8465,8.0693
2017-08-22,0.8502,8.1034
2017-08-23,0.8473,8.0753
2017-08-24,0.8474,8.0584
2017-08-25,0.8422,7.9963
2017-08-28,0.8352,7.9591
2017-08-29,0.8316,7.9132
2017-08-30,0.8384,7.9635
2017-08-31,0.8408,7.955
2017-09-01,0.8419,7.9911
2017-09-04,ND,ND
2017-09-05,0.8396,7.964
2017-09-06,0.8373,7.9506
2017-09-07,0.8314,7.9435
2017-09-08,0.8305,7.9361
2017-09-11,0.8358,8.0063
2017-09-12,0.8356,7.9619
2017-09-13,0.8405,8.0295
2017-09-14,0.8413,8.0116
2017-09-15,0.8362,7.9589
2017-09-18,0.8377,7.9673
2017-09-19,0.8347,7.9585
2017-09-20,0.8335,7.9472
2017-09-21,0.8371,7.9705
2017-09-22,0.8355,7.9536
2017-09-25,0.8437,8.0486
2017-09-26,0.8495,8.1471
2017-09-27,0.8513,8.1508
2017-09-28,0.8492,8.1411
2017-09-29,0.8465,8.1538
2017-10-02,0.8514,8.1595
2017-10-03,0.8504,8.1252
2017-10-04,0.8503,8.0959
2017-10-05,0.8543,8.1354
2017-10-06,0.8524,8.1198
2017-10-09,ND,ND
2017-10-10,0.8472,8.0743
2017-10-11,0.8441,8.0534
2017-10-12,0.8446,8.1051
2017-10-13,0.8448,8.099
2017-10-16,0.8467,8.1015
2017-10-17,0.8508,8.1608
2017-10-18,0.8493,8.1522
2017-10-19,0.8445,8.1393
2017-10-20,0.8496,8.1729
2017-10-23,0.8502,8.1885
2017-10-24,0.8499,8.2044
2017-10-25,0.8473,8.2228
2017-10-26,0.8547,8.3177
2017-10-27,0.8636,8.3803
2017-10-30,0.8601,8.3602
2017-10-31,0.8585,8.3612
2017-11-01,0.8607,8.4017
2017-11-02,0.8568,8.3849
2017-11-03,0.8609,8.434
2017-11-06,0.8621,8.4036
2017-11-07,0.8638,8.4021
2017-11-08,0.8627,8.3826
2017-11-09,0.8585,8.3683
2017-11-10,ND,ND
2017-11-13,0.8579,8.3942
2017-11-14,0.8501,8.4188
2017-11-15,0.8479,8.4436
2017-11-16,0.8495,8.4038
2017-11-17,0.8475,8.4375
2017-11-20,0.8517,8.4803
2017-11-21,0.8517,8.4297
2017-11-22,0.8482,8.3785
2017-11-23,ND,ND
2017-11-24,0.8378,8.2769
2017-11-27,0.8396,8.2971
2017-11-28,0.8419,8.3377
2017-11-29,0.8433,8.351
2017-11-30,0.8405,8.3599
2017-12-01,0.8396,8.3623
2017-12-04,0.844,8.4238
2017-12-05,0.846,8.3763
2017-12-06,0.8483,8.4298
2017-12-07,0.8482,8.4676
2017-12-08,0.8503,8.4696
2017-12-11,0.8473,8.4962
2017-12-12,0.8529,8.4465
2017-12-13,0.8502,8.4464
2017-12-14,0.849,8.4288
2017-12-15,0.849,8.5053
2017-12-18,0.8472,8.4169
2017-12-19,0.8459,8.4195
2017-12-20,0.8417,8.3783
2017-12-21,0.8423,8.3935
2017-12-22,0.8447,8.358
2017-12-25,ND,ND
2017-12-26,0.8427,8.3451
2017-12-27,0.8402,8.2684
2017-12-28,0.8367,8.2438
2017-12-29,0.8318,8.1732
2018-01-01,ND,ND
2018-01-02,0.8299,8.1724
2018-01-03,0.8313,8.1708
2018-01-04,0.8289,8.137
2018-01-05,0.8306,8.1331
2018-01-08,0.8352,8.1986
2018-01-09,0.8388,8.2413
2018-01-10,0.8363,8.1973
2018-01-11,0.8309,8.1325
2018-01-12,0.8244,8.0933
2018-01-15,ND,ND
2018-01-16,0.8167,8.0402
2018-01-17,0.8177,8.0309
2018-01-18,0.8171,8.0151
2018-01-19,0.8171,8.0348
2018-01-22,0.8177,8.0412
2018-01-23,0.8145,8.0289
2018-01-24,0.8071,7.9408
2018-01-25,0.8008,7.8549
2018-01-26,0.805,7.8723
2018-01-29,0.8096,7.9063
2018-01-30,0.8071,7.8925
2018-01-31,0.8046,7.8736
2018-02-01,0.8012,7.8588
2018-02-02,0.8035,7.9092
2018-02-05,0.8053,7.9258
2018-02-06,0.8077,7.954
2018-02-07,0.8143,8.0396
2018-02-08,0.8171,8.1225
2018-02-09,0.8179,8.1069
2018-02-12,0.8152,8.0868
2018-02-13,0.8089,8.0257
2018-02-14,0.8067,8.0051
2018-02-15,0.8012,7.9596
2018-02-16,0.8037,7.944
2018-02-19,ND,ND
2018-02-20,0.8098,8.0775
2018-02-21,0.8121,8.0766
2018-02-22,0.8113,8.1228
2018-02-23,0.8131,8.1611
2018-02-26,0.8133,8.1609
2018-02-27,0.8171,8.2235
2018-02-28,0.8189,8.2694
2018-03-01,0.8186,8.2603
2018-03-02,0.8121,8.259
2018-03-05,0.811,8.2558
2018-03-06,0.8055,8.209
2018-03-07,0.8066,8.2539
2018-03-08,0.8121,8.2705
2018-03-09,0.8113,8.2307
2018-03-12,0.8118,8.2461
2018-03-13,0.8066,8.2013
2018-03-14,0.8089,8.1973
2018-03-15,0.8116,8.1808
2018-03-16,0.8143,8.196
2018-03-19,0.8111,8.1707
2018-03-20,0.8149,8.2043
2018-03-21,0.8151,8.223
2018-03-22,0.8123,8.2448
2018-03-23,0.8091,8.2472
2018-03-26,0.8039,8.1941
2018-03-27,0.8058,8.2118
2018-03-28,0.8097,8.3133
2018-03-29,0.8132,8.3619
2018-03-30,0.8117,8.3619
2018-04-02,0.8138,8.39
2018-04-03,0.8156,8.3973
2018-04-04,0.8135,8.4029
2018-04-05,0.8177,8.4306
2018-04-06,0.8147,8.3906
2018-04-09,0.8117,8.3617
2018-04-10,0.8105,8.3157
2018-04-11,0.8075,8.3274
2018-04-12,0.8117,8.4237
2018-04-13,0.8116,8.446
2018-04-16,0.8082,8.4279
2018-04-17,0.81,8.4183
2018-04-18,0.8078,8.3922
2018-04-19,0.8106,8.407
2018-04-20,0.8142,8.4453
2018-04-23,0.8186,8.501
2018-04-24,0.8179,8.5138
2018-04-25,0.8212,8.5597
2018-04-26,0.8256,8.6604
2018-04-27,0.8259,8.6769
2018-04-30,0.8282,8.763
2018-05-01,0.8333,8.8386
2018-05-02,0.8356,8.8974
2018-05-03,0.8354,8.8417
2018-05-04,0.8371,8.8033
2018-05-07,0.8384,8.8184
2018-05-08,0.843,8.8136
2018-05-09,0.8437,8.7044
2018-05-10,0.8406,8.6631
2018-05-11,0.8368,8.5912
2018-05-14,0.835,8.6003
2018-05-15,0.8429,8.6668
2018-05-16,0.8483,8.6664
2018-05-17,0.8476,8.7446
2018-05-18,0.8493,8.7504
2018-05-21,0.8498,8.7015
2018-05-22,0.8487,8.6708
2018-05-23,0.8552,8.7691
2018-05-24,0.8526,8.7539
2018-05-25,0.8572,8.7432
2018-05-28,ND,ND
2018-05-29,0.8657,8.9564
2018-05-30,0.8573,8.8025
2018-05-31,0.8569,8.8233
2018-06-01,0.8562,8.8205
2018-06-04,0.855,8.753
2018-06-05,0.8568,8.7774
2018-06-06,0.849,8.7279
2018-06-07,0.8464,8.6793
2018-06-08,0.8494,8.716
2018-06-11,0.8473,8.6511
2018-06-12,0.848,8.6059
2018-06-13,0.8486,8.6179
2018-06-14,0.8595,8.6839
2018-06-15,0.8609,8.7822
2018-06-18,0.8616,8.8301
2018-06-19,0.8638,8.9066
2018-06-20,0.8627,8.8703
2018-06-21,0.8621,8.9077
2018-06-22,0.8598,8.8698
2018-06-25,0.8551,8.8699
2018-06-26,0.8565,8.8558
2018-06-27,0.863,8.9352
2018-06-28,0.8634,9.0091
2018-06-29,0.8564,8.9511
2018-07-02,0.8618,8.9988
2018-07-03,0.8581,8.8262
2018-07-04,ND,ND
2018-07-05,0.8549,8.767
2018-07-06,0.8519,8.7275
2018-07-09,0.8515,8.7241
2018-07-10,0.8527,8.7474
2018-07-11,0.8531,8.7769
2018-07-12,0.8553,8.8454
2018-07-13,0.8571,8.904
2018-07-16,0.854,8.8205
2018-07-17,0.8573,8.825
2018-07-18,0.8587,8.8646
2018-07-19,0.8618,8.9426
2018-07-20,0.8541,8.8671
2018-07-23,0.8546,8.8522
2018-07-24,0.8559,8.828
2018-07-25,0.8564,8.8035
2018-07-26,0.8581,8.8052
2018-07-27,0.8576,8.8373
2018-07-30,0.8534,8.7522
2018-07-31,0.8543,8.7856
2018-08-01,0.8572,8.8033
2018-08-02,0.8612,8.8729
2018-08-03,0.8623,8.9009
2018-08-06,0.8648,8.9208
2018-08-07,0.8623,8.9106
2018-08-08,0.8622,8.9601
2018-08-09,0.8646,8.9786
2018-08-10,0.8773,9.1367
2018-08-13,0.8775,9.1325
2018-08-14,0.881,9.1308
2018-08-15,0.8825,9.2228
2018-08-16,0.8781,9.1874
2018-08-17,0.8764,9.1726
2018-08-20,0.8743,9.1778
2018-08-21,0.867,9.1198
2018-08-22,0.8624,9.0668
2018-08-23,0.8645,9.1208
2018-08-24,0.8602,9.1138
2018-08-27,0.8565,9.0953
2018-08-28,0.8532,9.1154
2018-08-29,0.8548,9.1518
2018-08-30,0.8587,9.1388
2018-08-31,0.8624,9.1566
2018-09-03,ND,ND
2018-09-04,0.8646,9.1118
2018-09-05,0.8606,9.0702
2018-09-06,0.8603,9.0697
2018-09-07,0.8642,9.0813
2018-09-10,0.8618,9.0357
2018-09-11,0.8627,9.0354
2018-09-12,0.8601,9.0653
2018-09-13,0.8568,8.988
2018-09-14,0.8579,9.0299
2018-09-17,0.8557,8.9141
2018-09-18,0.8552,8.8993
2018-09-19,0.8558,8.868
2018-09-20,0.8515,8.7931
2018-09-21,0.8519,8.7938
2018-09-24,0.8494,8.7953
2018-09-25,0.8496,8.7939
2018-09-26,0.8505,8.8082
2018-09-27,0.8569,8.8202
2018-09-28,0.8604,8.878
2018-10-01,0.8645,8.9488
2018-10-02,0.8651,8.9855
2018-10-03,0.8677,9.029
2018-10-04,0.869,9.0479
2018-10-05,0.8694,9.0857
2018-10-08,ND,ND
2018-10-09,0.8709,9.115
2018-10-10,0.8665,9.0955
2018-10-11,0.8647,9.0146
2018-10-12,0.8651,8.9654
2018-10-15,0.8625,8.9405
2018-10-16,0.8626,8.886
2018-10-17,0.8666,8.949
2018-10-18,0.87,9.0182
2018-10-19,0.8686,8.9864
2018-10-22,0.8721,8.9967
2018-10-23,0.8711,9.035
2018-10-24,0.878,9.0959
2018-10-25,0.8792,9.1089
2018-10-26,0.8781,9.1256
2018-10-29,0.878,9.1278
2018-10-30,0.88,9.1567
2018-10-31,0.8825,9.1462
2018-11-01,0.8775,9.1462
2018-11-02,0.8789,9.0777
2018-11-05,0.8777,9.0722
2018-11-06,0.8763,9.0716
2018-11-07,0.8727,9.0028
2018-11-08,0.876,8.9832
2018-11-09,0.883,9.0716
2018-11-12,ND,ND
2018-11-13,0.8859,9.1207
2018-11-14,0.884,9.0863
2018-11-15,0.8831,9.0535
2018-11-16,0.877,9.0151
2018-11-19,0.8735,9.0025
2018-11-20,0.8779,9.0638
2018-11-21,0.8777,9.0278
2018-11-22,ND,ND
2018-11-23,0.8825,9.0909
2018-11-26,0.8821,9.0929
2018-11-27,0.8864,9.1149
2018-11-28,0.8861,9.1007
2018-11-29,0.8786,9.0599
2018-11-30,0.8832,9.0982
2018-12-03,0.8806,9.0234
2018-12-04,0.8814,9.0086
2018-12-05,ND,ND
2018-12-06,0.8792,9.0037
2018-12-07,0.878,9.0318
2018-12-10,0.8797,9.0804
2018-12-11,0.8839,9.0819
2018-12-12,0.8801,9.0916
2018-12-13,0.8804,9.054
2018-12-14,0.885,9.0758
2018-12-17,0.8819,9.0447
2018-12-18,0.88,9.0711
2018-12-19,0.8755,9.0572
2018-12-20,0.8747,8.9922
2018-12-21,0.877,9.0227
2018-12-24,ND,ND
2018-12-25,ND,ND
2018-12-26,0.8766,9.0704
2018-12-27,0.8763,9.0101
2018-12-28,0.8737,8.9595
2018-12-31,0.8729,8.8654
2019-01-01,ND,ND
2019-01-02,0.8805,8.9931
2019-01-03,0.8773,9.0004
2019-01-04,0.8764,8.9488
2019-01-07,0.872,8.9013
2019-01-08,0.8738,8.9281
2019-01-09,0.8678,8.8836
2019-01-10,0.8683,8.8829
2019-01-11,0.8712,8.9305
2019-01-14,ND,ND
2019-01-15,0.8778,8.9763
2019-01-16,0.8766,8.9846
2019-01-17,0.8783,9.027
2019-01-18,0.8801,9.0187
2019-01-21,ND,ND
2019-01-22,0.8804,9.0263
2019-01-23,0.878,9.0118
2019-01-24,0.8832,9.0729
2019-01-25,0.8767,9.0518
2019-01-28,0.8743,9.0527
2019-01-29,0.8754,9.0726
2019-01-30,0.8758,9.0908
2019-01-31,0.8731,9.0465
2019-02-01,0.8715,9.0384
2019-02-04,0.8743,9.0968
2019-02-05,0.8767,9.1098
2019-02-06,0.8787,9.1721
2019-02-07,0.8805,9.238
2019-02-08,0.8829,9.265
2019-02-11,0.8868,9.3008
2019-02-12,0.8837,9.2598
2019-02-13,0.8859,9.2425
2019-02-14,0.8862,9.3032
2019-02-15,0.8875,9.2867
2019-02-18,ND,ND
2019-02-19,0.8828,9.3256
2019-02-20,ND,ND
2019-02-21,0.882,9.3519
2019-02-22,0.8817,9.351
2019-02-25,0.8814,9.3218
2019-02-26,0.8792,9.3018
2019-02-27,0.8795,9.2671
2019-02-28,0.8788,9.2341
2019-03-01,0.879,9.2607
2019-03-04,0.8828,9.3444
2019-03-05,0.885,9.3244
2019-03-06,0.8834,9.288
2019-03-07,0.8917,9.4392
2019-03-08,0.8894,9.4369
2019-03-11,0.8908,9.4168
2019-03-12,0.8868,9.3647
2019-03-13,0.8842,9.3031
2019-03-14,0.8846,9.3143
2019-03-15,0.8829,9.2399
2019-03-18,0.8821,9.2351
2019-03-19,0.8814,9.202
2019-03-20,0.8809,9.1839
2019-03-21,0.8802,9.1783
2019-03-22,0.8864,9.2947
2019-03-25,0.8831,9.2282
2019-03-26,0.8865,9.232
2019-03-27,0.8889,9.2772
2019-03-28,0.89,9.2962
2019-03-29,0.8906,9.2949
2019-04-01,0.8921,9.2821
2019-04-02,0.894,9.3349
2019-04-03,0.8895,9.2636
2019-04-04,0.8916,9.2768
2019-04-05,0.8915,9.2875
2019-04-08,0.8879,9.2523
2019-04-09,0.8867,9.2437
2019-04-10,0.8876,9.2637
2019-04-11,0.8879,9.2745
2019-04-12,0.8846,9.2636
2019-04-15,0.8846,9.2573
2019-04-16,0.8855,9.2445
2019-04-17,0.8852,9.245
2019-04-18,0.8896,9.3007
2019-04-19,0.8892,9.3027
2019-04-22,0.8883,9.3024
2019-04-23,0.8918,9.3665
2019-04-24,0.8935,9.3982
2019-04-25,0.8977,9.5287
2019-04-26,0.8965,9.4979
2019-04-29,0.8956,9.5242
2019-04-30,0.8928,9.5041
2019-05-01,0.8892,9.4968
2019-05-02,0.8941,9.5663
2019-05-03,0.894,9.5483
2019-05-06,0.8931,9.5618
2019-05-07,0.8946,9.5996
2019-05-08,0.8924,9.5894
2019-05-09,0.8906,9.6466
2019-05-10,0.8896,9.6173
2019-05-13,0.8903,9.6251
2019-05-14,0.8923,9.626
2019-05-15,0.8922,9.6003
2019-05-16,0.8946,9.6018
2019-05-17,0.8956,9.6408
2019-05-20,0.8953,9.6552
2019-05-21,0.8962,9.66
2019-05-22,0.8964,9.6331
2019-05-23,0.8951,9.624
2019-05-24,0.8931,9.5539
2019-05-27,ND,ND
2019-05-28,0.8947,9.5673
2019-05-29,0.898,9.5692
2019-05-30,0.8977,9.5312
2019-05-31,0.8969,9.513
2019-06-03,0.8924,9.4729
2019-06-04,0.89,9.4561
2019-06-05,0.8895,9.4394
2019-06-06,0.8854,9.4418
2019-06-07,0.8831,9.4001
2019-06-10,0.8841,9.4173
2019-06-11,0.8837,9.4424
2019-06-12,0.8842,9.4516
2019-06-13,0.8869,9.4878
2019-06-14,0.8915,9.4858
2019-06-17,0.8901,9.4705
2019-06-18,0.8932,9.5197
2019-06-19,0.8917,9.5197
2019-06-20,0.8862,9.4176
2019-06-21,0.8828,9.3861
2019-06-24,0.8777,9.2946
2019-06-25,0.8783,9.2585
2019-06-26,0.878,9.2506
2019-06-27,0.8794,9.2713
2019-06-28,0.8792,9.2869
